id	msn_id	msn_seq	msn_ref	msn_name	platform_type	platform_name	inst_configuration	event_name	datetime	n_stages	n_legs	n_wpts	wpt	stage_i	stage_type	stage_dirn	leg_i	leg_length	wpt_i	wpt_type	colour	shape	depth_option	dfs	hfb	depth_water	depth_vehicle	east	north	zone	lat	lon	speed_kn	dir_rads	dir_degs	dist_m	time_mins	power	ch_distance	ch_time_secs	ch_power	dive_angle	wpt_radius	is_parking	park_radius	park_time	is_surface	is_usbl	is_cam1	is_strobe	is_cam2	is_sidescan	is_multibeam
eef8353c-a939-4f46-ac21-cc82a37ea0e8	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	12	1	VCT50	0	2	50	4	Leg end turn	Cyan	Circle	H	0	2.8	-9.19	-6.39	387512.5931133	5720695.88706977	55	-38.6551681460252	145.707221444063	2	2.01864446626765	115.659808254575	12.8062484748788	0.207444808940637	0	227.218077136717	203.748871447541	0	25	5	False	15	1000	False	True	True	True	False	False	False
eb6199ce-5600-4ea2-b1b4-b7af5ae929bd	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	13	1	VCT50	0	3	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-9.85	-7.05	387510.343602757	5720705.63077041	55	-38.6550800735758	145.707197175486	2	6.05629250441922	346.999999999937	9.99999999987353	0.161987180980397	0	237.218077136591	213.468102306364	0	25	5	False	15	1000	False	True	True	True	False	False	False
c9bf33c6-3351-42eb-92f6-13eaa278dd70	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	14	1	VCT50	0	3	50	2	Leg start	Cyan	Circle	H	0	1.8	-9.33	-7.53	387500.599902109	5720703.38125987	55	-38.6550991032171	145.707084856761	2	4.48549617762543	257	9.99999999998697	0.161987180982235	0	247.218077136578	223.187333165299	0	25	5	False	15	1000	False	True	True	True	False	False	False
fd7cfd74-fa1f-4b8f-8647-2ccb7abacc83	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	15	1	VCT50	0	3	50	3	Leg end	Green	Circle	H	0	1.8	-9.96	-8.16	387451.881398869	5720692.13370715	55	-38.6551942497893	145.70652326229	2	4.48549617762543	257	49.9999999999915	0.809935904912092	0	297.218077136569	271.783487460024	0	25	5	False	15	1000	False	True	True	True	False	False	False
79aac9a4-d558-41b1-9a8a-14d67de6f66f	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	16	1	VCT50	0	3	50	4	Leg end turn	Cyan	Circle	H	0	2.8	-9.77	-6.97	387440.787991896	5720695.730417	55	-38.6551604352174	145.706396382663	2	5.02591567792284	287.96375653361	11.6619037897466	0.188907891978955	0	308.879980926316	283.117960978761	0	25	5	False	15	1000	False	True	True	True	False	False	False
0226294a-d8ed-4a6d-9d32-7cea631d2caa	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	17	1	VCT50	0	0	50	3	Crossover start	Cyan	Circle	H	0	1.8	-9.95	-8.15	387455.178591813	5720700.07905288	55	-38.655123084457	145.70656243434	2	1.27733536029698	73.1859251678393	15.0332963781549	0.243520130117092	0	323.913277304471	297.729168785787	0	25	5	False	15	1000	False	True	True	True	False	False	False
a9dd6f3f-c71c-49f7-a049-67311fe849f5	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	18	1	VCT50	0	0	50	3	Crossover end	Green	Circle	H	0	1.8	-8.94	-7.14	387458.777808683	5720684.48913184	55	-38.655264000562	145.706601262862	2	2.91469985083053	167	16.0000000001685	0.259179489574643	0	339.913277304639	313.279938160265	0	25	5	False	15	1000	False	True	True	True	False	False	False
5a6aaae1-b0db-400c-885d-c4afb4514135	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	19	1	VCT50	0	0	50	3	Ascent top	Orange	Square	D	0	0	-9	0	387466.144938812	5720652.57858542	55	-38.6555524375105	145.706680740262	3	2.91469985083053	167	32.7499248729069	0.353671200503271	0	372.663202177546	334.500210190462	0	25	5	False	15	1000	True	True	False	False	False	False	False
acf796bd-8505-4523-a742-81ec1e51f439	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	20	2	VCT50	0	0	0	0	Start	Yellow	Square	D	0	0	-8.94	0	387426.648402412	5720657.57169589	55	-38.655502432554	145.706227734677	3	4.83814084520023	277.20505111983	39.8108972488265	0.429923667847948	0	412.474099426373	360.295630261338	0	25	5	False	15	1000	True	True	False	False	False	False	False
497c47e5-560b-4315-8540-bd26c4127cba	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	21	2	VCT50	0	0	0	0	Dive top	Yellow	Square	D	0	0	-8.9	0	387422.149381325	5720677.05909718	55	-38.6553262872857	145.706179199822	3	6.05629250441639	346.999999999775	19.9999999997602	0.215982907974004	0	432.474099426133	373.254604739779	0	25	5	False	15	1000	True	True	False	False	False	False	False
337c09ca-9164-49b1-ae67-1d739d1bbf32	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	22	2	VCT50	0	0	0	0	Dive bottom	Orange	Circle	H	0	2.8	-9.05	-6.25	387453.681007304	5720684.33874664	55	-38.6552647078488	145.706542676511	3	1.34390352403188	76.9999999997852	32.3610372680966	0.349471546715122	0	464.83513669423	394.222897542686	0	25	5	False	15	1000	False	True	False	False	False	False	False
96c0270f-3feb-409b-8369-8a7f33c69267	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	23	2	VCT50	0	0	0	0	Dive turn	Cyan	Circle	H	0	2.8	-9.4	-6.6	387463.424707952	5720686.58825718	55	-38.6552456787357	145.706654995625	2	1.34390352403715	77.0000000000871	9.99999999998697	0.161987180982235	0	474.835136694216	403.94212840162	0	25	5	False	15	1000	False	True	False	False	False	False	False
3d426ed5-5ef2-43fc-a991-c4e5ecfa51df	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	24	2	VCT50	0	1	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-9.23	-6.43	387461.175197409	5720696.33195783	55	-38.6551576061815	145.706630727721	2	6.05629250441922	346.999999999937	9.99999999987353	0.161987180980397	0	484.83513669409	413.661359260444	0	25	5	False	15	1000	False	True	True	True	False	False	False
f1abde6d-7637-4703-b3bb-8798de42196e	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	25	2	VCT50	0	1	50	2	Leg start	Cyan	Circle	H	0	1.8	-9.93	-8.13	387451.431496761	5720694.08244728	55	-38.6551766352738	145.70651840874	2	4.48549617762543	257	9.99999999998697	0.161987180982235	0	494.835136694077	423.380590119378	0	25	5	False	15	1000	False	True	True	True	False	False	False
c5dd6f9f-b373-4e52-abd5-bcf3d806f358	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	26	2	VCT50	0	1	50	3	Leg end	Green	Circle	H	0	1.8	-8.85	-7.05	387402.712993522	5720682.83489457	55	-38.655271779101	145.705956812987	2	4.48549617762543	257	49.9999999999915	0.809935904912092	0	544.835136694069	471.976744414104	0	25	5	False	15	1000	False	True	True	True	False	False	False
dd252883-bd3d-42d4-a070-03e252743e2b	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	27	2	VCT50	0	1	50	4	Leg end turn	Cyan	Circle	H	0	2.8	-10.13	-7.33	387391.619586548	5720686.43160441	55	-38.6552379639173	145.705829933508	2	5.02591567792284	287.96375653361	11.6619037897466	0.188907891978955	0	556.497040483815	483.311217932841	0	25	5	False	15	1000	False	True	True	True	False	False	False
105c57dc-92e8-41c4-a475-01083cf63e22	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	28	2	VCT50	0	2	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-8.89	-6.09	387393.869097091	5720676.68790376	55	-38.6553260366199	145.705854200451	2	2.91469985082943	166.999999999937	9.99999999987353	0.161987180980397	0	566.497040483689	493.030448791665	0	25	5	False	15	1000	False	True	True	True	False	False	False
bf04ccd1-dc07-4adf-91db-7f265f3634ce	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	29	2	VCT50	0	2	50	2	Leg start	Cyan	Circle	H	0	1.8	-8.68	-6.88	387403.612797739	5720678.93741431	55	-38.6553070081731	145.705966519824	2	1.34390352403563	77	9.99999999998697	0.161987180982235	0	576.497040483676	502.749679650599	0	25	5	False	15	1000	False	True	True	True	False	False	False
d90db89f-618f-4194-8c91-d345b81ff31e	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	30	2	VCT50	0	2	50	3	Leg end	Green	Circle	H	0	1.8	-9.95	-8.15	387452.331300978	5720690.18496702	55	-38.6552118643045	145.706528115842	2	1.34390352403563	77	49.9999999999915	0.809935904912092	0	626.497040483667	551.345833945324	0	25	5	False	15	1000	False	True	True	True	False	False	False
c2dd2372-7e4b-4934-9adf-4b3d2660cd4b	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	31	2	VCT50	0	2	50	4	Leg end turn	Cyan	Circle	H	0	2.8	-9.47	-6.67	387463.874610061	5720684.63951705	55	-38.6552632932459	145.706659849212	2	2.01864446626765	115.659808254575	12.8062484748788	0.207444808940637	0	639.303288958546	563.792522481762	0	25	5	False	15	1000	False	True	True	True	False	False	False
9effd1de-78a7-4d61-9997-87176e1c6fc7	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	32	2	VCT50	0	3	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-9.24	-6.44	387461.625099517	5720694.3832177	55	-38.6551752206928	145.706635581297	2	6.05629250441922	346.999999999937	9.99999999987353	0.161987180980397	0	649.30328895842	573.511753340586	0	25	5	False	15	1000	False	True	True	True	False	False	False
2e12af5c-6e59-4fba-8ce3-349b82ff5d82	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	33	2	VCT50	0	3	50	2	Leg start	Cyan	Circle	H	0	1.8	-9.96	-8.16	387451.88139887	5720692.13370715	55	-38.6551942497893	145.70652326229	2	4.48549617762543	257	9.99999999998697	0.161987180982235	0	659.303288958407	583.23098419952	0	25	5	False	15	1000	False	True	True	True	False	False	False
fb6fb52d-7517-451d-bddc-08f52ece01f4	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	34	2	VCT50	0	3	50	3	Leg end	Green	Circle	H	0	1.8	-8.77	-6.97	387403.16289563	5720680.88615444	55	-38.6552893936371	145.705961666405	2	4.48549617762543	257	49.9999999999915	0.809935904912092	0	709.303288958398	631.827138494246	0	25	5	False	15	1000	False	True	True	True	False	False	False
427a737d-c82a-4250-99c1-4145ee77b8e4	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	35	2	VCT50	0	3	50	4	Leg end turn	Cyan	Circle	H	0	2.8	-10.06	-7.26	387392.069488656	5720684.48286428	55	-38.6552555784582	145.705834786892	2	5.02591567792284	287.96375653361	11.6619037897466	0.188907891978955	0	720.965192748145	643.161612012983	0	25	5	False	15	1000	False	True	True	True	False	False	False
5dd3a336-b3ad-4ae7-b8f6-1271e835f1c0	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	36	2	VCT50	0	0	50	3	Crossover start	Cyan	Circle	H	0	1.8	-9.2	-7.4	387406.460088574	5720688.83150016	55	-38.6552182285047	145.70600083906	2	1.27733536029698	73.1859251678393	15.0332963781549	0.243520130117092	0	735.9984891263	657.772819820009	0	25	5	False	15	1000	False	True	True	True	False	False	False
c3b28549-1738-427b-9be5-76bae126b00b	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	37	2	VCT50	0	0	50	3	Crossover end	Green	Circle	H	0	1.8	-8.78	-6.98	387410.059305443	5720673.24157912	55	-38.6553591447757	145.706039666522	2	2.91469985083053	167	16.0000000001685	0.259179489574643	0	751.998489126468	673.323589194487	0	25	5	False	15	1000	False	True	True	True	False	False	False
522a0ae1-abc8-4f3d-b232-1cbb927c8f8f	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	38	2	VCT50	0	0	50	3	Ascent top	Orange	Square	D	0	0	-8.68	0	387417.338954897	5720641.70995315	55	-38.6556441570279	145.706118198024	3	2.91469985083053	167	32.3610372682405	0.349471546716677	0	784.359526394709	694.291881997488	0	25	5	False	15	1000	True	True	False	False	False	False	False
21b862d9-aa78-4a8b-93ec-62b9119e6e38	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	39	3	VCT50	0	0	0	0	Start	Yellow	Square	D	0	0	-8.4	0	387407.942697839	5720639.92574237	55	-38.65565903762	145.706009945721	3	4.52473777169111	259.248377721329	9.56415468247837	0.415911114854454	0	822.872862357342	719.246548888755	0	25	5	False	15	1000	True	True	False	False	False	False	False
36185166-f4bc-4f12-bf75-46d548c61e68	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	40	3	VCT50	0	0	0	0	Dive top	Yellow	Square	D	0	0	-7.95	0	387391.969987639	5720651.96204283	55	-38.6555485649369	145.705828370733	3	5.35816080362259	307	19.9999999997602	0.215982907974004	0	842.872862357102	732.205523367195	0	25	5	False	15	1000	True	True	False	False	False	False	False
1d461cab-49ab-4433-8b0c-9b35b7581df9	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	41	3	VCT50	0	0	0	0	Dive bottom	Orange	Circle	H	0	2.8	-8.68	-5.88	387410.699348622	5720676.81674433	55	-38.6553270153753	145.706047600169	3	0.645771823237902	37	31.1214580281038	0.33608515026907	0	873.994320385206	752.37063238334	0	25	5	False	15	1000	False	True	False	False	False	False	False
8d47b093-f77e-4ac4-87bf-8eaa283453ee	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	42	3	VCT50	0	0	0	0	Dive turn	Cyan	Circle	H	0	2.8	-9.15	-6.35	387416.717498854	5720684.80309943	55	-38.6552558265981	145.706118043057	2	0.645771823237902	37	9.99999999998697	0.161987180982235	0	883.994320385193	762.089863242274	0	25	5	False	15	1000	False	True	False	False	False	False	False
6952ad2b-d61d-4529-94e7-e389d2eba652	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	43	3	VCT50	0	1	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-9.72	-6.92	387408.731143754	5720690.82124967	55	-38.6552005903785	145.706027255908	2	5.35816080362259	307	9.99999999987353	0.161987180980397	0	893.994320385066	771.809094101097	0	25	5	False	15	1000	False	True	True	True	False	False	False
23ae3e1c-a204-49b9-a2a4-799ad57e5b17	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	44	3	VCT50	0	1	50	2	Leg start	Cyan	Circle	H	0	1.8	-8.85	-7.05	387402.712993522	5720682.83489457	55	-38.655271779101	145.705956812987	2	3.78736447682769	217	9.99999999998697	0.161987180982235	0	903.994320385053	781.528324960032	0	25	5	False	15	1000	False	True	True	True	False	False	False
89ef456c-8ee7-4915-87b2-fd5fbeb16be5	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	45	3	VCT50	0	1	50	3	Leg end	Green	Circle	H	0	1.8	-7.86	-6.06	387372.622242364	5720642.90311906	55	-38.655627722028	145.70560459628	2	3.78736447682769	217	49.9999999999915	0.809935904912092	0	953.994320385045	830.124479254757	0	25	5	False	15	1000	False	True	True	True	False	False	False
1c7ad381-9669-4d8d-b884-0e5da73c40f0	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	46	3	VCT50	0	1	50	4	Leg end turn	Cyan	Circle	H	0	2.8	-9.13	-6.33	387361.812279072	5720638.5276541	55	-38.655665768482	145.705479680159	2	4.3277839771251	247.96375653361	11.6619037897466	0.188907891978955	0	965.656224174791	841.458952773494	0	25	5	False	15	1000	False	True	True	True	False	False	False
819a4382-2788-4916-9cd8-b4791f3bc178	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	47	3	VCT50	0	2	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-7.99	-5.19	387369.798634173	5720632.50950387	55	-38.6557210051254	145.705570467452	2	2.2165681500317	126.999999999937	9.99999999987353	0.161987180980397	0	975.656224174665	851.178183632318	0	25	5	False	15	1000	False	True	True	True	False	False	False
a0c77bd2-07ec-4741-8af3-44823a7ad278	016fb099-5ff8-416d-a468-243b4d4c45a1	161116	3019	vic-bunurong-vct50-3019-Garoke Reef	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	48	3	VCT50	0	2	50	2	Leg start	Cyan	Circle	H	0	1.8	-7.43	-5.63	387375.816784404	5720640.49585897	55	-38.6556498166553	145.705640911202	2	0.645771823237902	37	9.99999999998697	0.161987180982235	0	985.656224174652	860.897414491252	0	25	5	False	15	1000	False	True	True	True	False	False	False
