id	msn_id	msn_seq	msn_ref	msn_name	platform_type	platform_name	inst_configuration	event_name	datetime	n_stages	n_legs	n_wpts	wpt	stage_i	stage_type	stage_dirn	leg_i	leg_length	wpt_i	wpt_type	colour	shape	depth_option	dfs	hfb	depth_water	depth_vehicle	east	north	zone	lat	lon	speed_kn	dir_rads	dir_degs	dist_m	time_mins	power	ch_distance	ch_time_secs	ch_power	dive_angle	wpt_radius	is_parking	park_radius	park_time	is_surface	is_usbl	is_cam1	is_strobe	is_cam2	is_sidescan	is_multibeam
266ed0c2-4cfd-47ee-a91d-169b02a993ec	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	31	1	TG	0	7	25	3	Leg end	Green	Circle	H	0	1.8	-6.18	-4.38	382883.9556	5717925.584	55	-38.67952693	145.6535721	2	4.01425728	230	25	0.404967952	0	431.15159	405.0354317	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
86616e2e-bfde-4507-9cda-e0888775bf40	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	32	1	TG	0	7	25	4	Leg end turn	Cyan	Circle	H	0	2.8	-5.81	-3.01	382878.8663	5717916.092	55	-38.67961178	145.653512	2	3.633750902	208.1985905	10.77032961	0.174465533	0	441.9219196	415.5033637	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
cc0a9064-7fcd-4d23-8c03-92e50c548307	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	33	1	TG	0	8	25	1	Leg start turn	Cyan	Circle	H	0	2.8	-6.24	-3.44	382885.2942	5717908.432	55	-38.67968164	145.6535846	2	2.443460953	140	10	0.161987181	0	451.9219196	425.2225946	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
72d21f12-113f-4ff0-934f-986902670e1c	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	34	1	TG	0	8	25	2	Leg start	Cyan	Circle	H	0	1.8	-6.08	-4.28	382892.9546	5717914.859	55	-38.67962474	145.6536737	2	0.872664626	50	10	0.161987181	0	461.9219196	434.9418254	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
d2443c81-9b12-4bf7-be6c-55a8bbfc49ed	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	35	1	TG	0	8	25	3	Leg end	Green	Circle	H	0	1.8	-7.95	-6.15	382912.1058	5717930.929	55	-38.6794825	145.6538965	2	0.872664626	50	25	0.404967952	0	486.9219196	459.2399026	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
c4cee420-0914-4aa1-9d9b-a9bcbf61c548	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	36	1	TG	0	8	25	4	Leg end turn	Cyan	Circle	H	0	2.8	-7.87	-5.07	382918.4806	5717938.889	55	-38.67941163	145.6539711	2	0.675269066	38.69006753	10.19803903	0.165195159	0	497.1199586	469.1516122	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
cb59955a-8f94-432c-b53e-b60dbd374a41	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	37	1	TG	0	9	25	1	Leg start turn	Cyan	Circle	H	0	2.8	-6.63	-3.83	382912.0527	5717946.55	55	-38.67934176	145.6538985	2	5.585053606	320	10	0.161987181	0	507.1199586	478.870843	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
731a862c-e332-4734-967c-a12e2233e327	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	38	1	TG	0	9	25	2	Leg start	Cyan	Circle	H	0	1.8	-7.55	-5.75	382904.3923	5717940.122	55	-38.67939866	145.6538094	2	4.01425728	230	10	0.161987181	0	517.1199586	488.5900739	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
043b5f04-6aa8-4a02-8cff-9f84ba064ebf	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	39	1	TG	0	9	25	3	Leg end	Green	Circle	H	0	1.8	-6.48	-4.68	382885.2412	5717924.052	55	-38.6795409	145.6535866	2	4.01425728	230	25	0.404967952	0	542.1199586	512.888151	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
87c181e6-6b57-4f46-9654-70c6e287c598	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	40	1	TG	0	9	25	4	Leg end turn	Cyan	Circle	H	0	2.8	-5.8	-3	382880.1519	5717914.56	55	-38.67962575	145.6535265	2	3.633750902	208.1985905	10.77032961	0.174465533	0	552.8902882	523.356083	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
