id	msn_id	msn_seq	msn_ref	msn_name	platform_type	platform_name	inst_configuration	event_name	datetime	n_stages	n_legs	n_wpts	wpt	stage_i	stage_type	stage_dirn	leg_i	leg_length	wpt_i	wpt_type	colour	shape	depth_option	dfs	hfb	depth_water	depth_vehicle	east	north	zone	lat	lon	speed_kn	dir_rads	dir_degs	dist_m	time_mins	power	ch_distance	ch_time_secs	ch_power	dive_angle	wpt_radius	is_parking	park_radius	park_time	is_surface	is_usbl	is_cam1	is_strobe	is_cam2	is_sidescan	is_multibeam
00ab9222-e2ae-476d-81c8-3c2dc8177acd	1772587f-6a28-4444-976c-4d897b295069	161106	3007	vic-bunurong-vct50-3007-The Caves	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	1	1	VCT50	0	0	0	0	Start	Yellow	Square	D	0	0	-4.79	0	385535.09890234	5719641.51405163	55	-38.6644141737254	145.684326495656	3	0	0	0	0	0	0	0	0	25	5	False	15	1000	True	True	False	False	False	False	False
95b63b0a-2003-4509-9eb0-2ab0315acdd2	1772587f-6a28-4444-976c-4d897b295069	161106	3007	vic-bunurong-vct50-3007-The Caves	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	2	1	VCT50	0	0	0	0	Dive top	Yellow	Square	D	0	0	-4.31	0	385531.97021304	5719661.26781844	55	-38.664235797803	145.684293800117	3	6.1261056745001	351	19.9999999997171	0.215982907973539	0	19.9999999997171	12.9589744784123	0	25	5	False	15	1000	True	True	False	False	False	False	False
dc3be2a1-0992-4026-bfb1-2d7ad823221a	1772587f-6a28-4444-976c-4d897b295069	161106	3007	vic-bunurong-vct50-3007-The Caves	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	3	1	VCT50	0	0	0	0	Dive bottom	Orange	Circle	H	0	2.8	-5.71	-2.91	385554.35434465	5719664.81311659	55	-38.664206749941	145.684551606908	3	1.41371669411541	81	22.6631526269605	0.244742680414416	0	42.6631526266776	27.6435353032773	0	25	5	False	15	1000	False	True	False	False	False	False	False
11578b47-0af7-471c-9bc4-6771d46f53aa	1772587f-6a28-4444-976c-4d897b295069	161106	3007	vic-bunurong-vct50-3007-The Caves	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	4	1	VCT50	0	0	0	0	Dive turn	Cyan	Circle	H	0	2.8	-5.48	-2.68	385564.231228056	5719666.37746124	55	-38.6641939325388	145.684665362772	2	1.41371669411541	81	10.0000000001957	0.161987180985616	0	52.6631526268733	37.3627661624143	0	25	5	False	15	1000	False	True	False	False	False	False	False
618d897f-b7ff-4ac7-b528-101fbd9c099f	1772587f-6a28-4444-976c-4d897b295069	161106	3007	vic-bunurong-vct50-3007-The Caves	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	5	1	VCT50	0	1	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-5.25	-2.45	385562.666883406	5719676.25434465	55	-38.6641047446166	145.684649014604	2	6.1261056745001	351	10.0000000002387	0.161987180986313	0	62.6631526271121	47.0819970215931	0	25	5	False	15	1000	False	True	True	True	False	False	False
49d2ceb3-dd55-4aff-8e95-d367a00f446a	1772587f-6a28-4444-976c-4d897b295069	161106	3007	vic-bunurong-vct50-3007-The Caves	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	6	1	VCT50	0	1	50	2	Leg start	Cyan	Circle	H	0	1.8	-5.21	-3.41	385552.79	5719674.69	55	-38.6641175620056	145.684535258879	2	4.5553093477052	261	10.0000000001957	0.161987180985616	0	72.6631526273078	56.80122788073	0	25	5	False	15	1000	False	True	True	True	False	False	False
d09716ce-1897-4797-a10f-9fd0c78a5483	1772587f-6a28-4444-976c-4d897b295069	161106	3007	vic-bunurong-vct50-3007-The Caves	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	7	1	VCT50	0	1	50	3	Leg end	Green	Circle	H	0	1.8	-3.01	-1.21	385503.40558297	5719666.86827675	55	-38.6641816472791	145.683966479691	2	4.5553093477052	261	49.9999999998064	0.809935904909093	0	122.663152627114	105.397382175276	0	25	5	False	15	1000	False	True	True	True	False	False	False
b28bd98b-061d-42b4-a92f-f1b441e77e6b	1772587f-6a28-4444-976c-4d897b295069	161106	3007	vic-bunurong-vct50-3007-The Caves	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	8	1	VCT50	0	1	50	4	Leg end turn	Cyan	Circle	H	0	2.8	-2.96	-0.16	385492.590092774	5719671.23006214	55	-38.6641409511892	145.683842915443	2	5.09572884794838	291.963756530503	11.6619037897706	0.188907891979344	0	134.325056416885	116.731855694036	0	25	5	False	15	1000	False	True	True	True	False	False	False
0a93d4b8-f613-42a2-8b96-769e63b7995e	1772587f-6a28-4444-976c-4d897b295069	161106	3007	vic-bunurong-vct50-3007-The Caves	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	9	1	VCT50	0	2	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-3.78	-0.98	385494.154437424	5719661.35317874	55	-38.6642301392061	145.683859262614	2	2.98451302092664	171.000000000936	10.0000000002387	0.161987180986313	0	144.325056417124	126.451086553215	0	25	5	False	15	1000	False	True	True	True	False	False	False
d158d74c-0ace-4d11-b9ca-cdd29da357f8	1772587f-6a28-4444-976c-4d897b295069	161106	3007	vic-bunurong-vct50-3007-The Caves	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	10	1	VCT50	0	2	50	2	Leg start	Cyan	Circle	H	0	1.8	-3.3	-1.5	385504.03132083	5719662.91752339	55	-38.6642173224802	145.68397301862	2	1.41371669411541	81	10.0000000001957	0.161987180985616	0	154.325056417319	136.170317412352	0	25	5	False	15	1000	False	True	True	True	False	False	False
