id	msn_id	msn_seq	msn_ref	msn_name	platform_type	platform_name	inst_configuration	event_name	datetime	n_stages	n_legs	n_wpts	wpt	stage_i	stage_type	stage_dirn	leg_i	leg_length	wpt_i	wpt_type	colour	shape	depth_option	dfs	hfb	depth_water	depth_vehicle	east	north	zone	lat	lon	speed_kn	dir_rads	dir_degs	dist_m	time_mins	power	ch_distance	ch_time_secs	ch_power	dive_angle	wpt_radius	is_parking	park_radius	park_time	is_surface	is_usbl	is_cam1	is_strobe	is_cam2	is_sidescan	is_multibeam
90f13b3d-b753-4406-8121-4c140ceec2e8	97c5129a-35fe-4562-aa72-6aff4804529a	161114	3023	vic-bunurong-vct50-3023-Twin Reefs Deeper	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	1	1	VCT50	280	0	0	0	Start	Yellow	Square	D	0	0	-10.81	0	383099.314762141	5717777.09335203	55	-38.6808932128384	145.65602228751	3	0	0	0	0	0	0	0	0	25	5	False	15	1000	True	True	False	False	False	False	False
64a313d6-a72a-43cc-b438-c57d35c0d518	97c5129a-35fe-4562-aa72-6aff4804529a	161114	3023	vic-bunurong-vct50-3023-Twin Reefs Deeper	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	2	1	VCT50	280	0	0	0	Dive top	Yellow	Square	D	0	0	-11.14	0	383102.787725694	5717796.78950709	55	-38.6807162217525	145.656065524408	3	0.174532925200385	10.0000000000545	19.9999999998394	0.21598290797486	0	19.9999999998394	12.9589744784916	0	25	5	False	15	1000	True	True	False	False	False	False	False
38047a74-55fb-4817-a466-4dbb1f35b302	97c5129a-35fe-4562-aa72-6aff4804529a	161114	3023	vic-bunurong-vct50-3023-Twin Reefs Deeper	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	3	1	VCT50	280	0	0	0	Dive bottom	Orange	Circle	H	0	2.8	-11.16	-8.36	383139.013518223	5717790.40192247	55	-38.6807785544613	145.656480819695	3	1.7453292519853	99.9999999994829	36.784633771016	0.397242608535904	0	56.7846337708554	36.7935309906458	0	25	5	False	15	1000	False	True	False	False	False	False	False
b776bf65-bfdd-4f5b-8bc3-0aa6b785bbc2	97c5129a-35fe-4562-aa72-6aff4804529a	161114	3023	vic-bunurong-vct50-3023-Twin Reefs Deeper	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	4	1	VCT50	280	0	0	0	Dive turn	Cyan	Circle	H	0	2.8	-11.62	-8.82	383148.861595753	5717788.66544069	55	-38.6807954995202	145.65659371895	2	1.74532925197421	99.9999999988471	9.99999999994164	0.1619871809815	0	66.784633770797	46.5127618495358	0	25	5	False	15	1000	False	True	False	False	False	False	False
970d1972-7ea3-4e75-b886-4e1ba4d21703	97c5129a-35fe-4562-aa72-6aff4804529a	161114	3023	vic-bunurong-vct50-3023-Twin Reefs Deeper	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	5	1	VCT50	280	1	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-11.12	-8.32	383150.59807753	5717798.51351822	55	-38.68070700386	145.656615336693	2	0.174532925203251	10.0000000002188	9.99999999992474	0.161987180981227	0	76.7846337707217	56.2319927084094	0	25	5	False	15	1000	False	True	True	True	False	False	False
02aafa88-ee1d-4132-83c0-f9d8a86e06ca	97c5129a-35fe-4562-aa72-6aff4804529a	161114	3023	vic-bunurong-vct50-3023-Twin Reefs Deeper	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	6	1	VCT50	280	1	50	2	Leg start	Cyan	Circle	H	0	1.8	-11.36	-9.56	383140.75	5717800.25	55	-38.6806900588242	145.656502437571	2	4.88692190558412	280	9.99999999994164	0.1619871809815	0	86.7846337706634	65.9512235672994	0	25	5	False	15	1000	False	True	True	True	False	False	False
6915f281-2026-4bcf-a1a9-060dc40d97a0	97c5129a-35fe-4562-aa72-6aff4804529a	161114	3023	vic-bunurong-vct50-3023-Twin Reefs Deeper	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	7	1	VCT50	280	1	50	3	Leg end	Green	Circle	H	0	1.8	-10.75	-8.95	383091.509612349	5717808.93240888	55	-38.6806053320233	145.655937942809	2	4.88692190558412	280	49.9999999999845	0.809935904911978	0	136.784633770648	114.547377862018	0	25	5	False	15	1000	False	True	True	True	False	False	False
2510dae8-49f7-4d43-8af2-be895ce1c388	97c5129a-35fe-4562-aa72-6aff4804529a	161114	3023	vic-bunurong-vct50-3023-Twin Reefs Deeper	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	8	1	VCT50	280	1	50	4	Leg end turn	Cyan	Circle	H	0	2.8	-10.32	-7.52	383082.703423885	5717816.57773718	55	-38.6805352890364	145.655838015202	2	5.42734140584214	310.963756531353	11.6619037894678	0.188907891974439	0	148.446537560116	125.881851380484	0	25	5	False	15	1000	False	True	True	True	False	False	False
e1e88147-25ff-44dd-9336-5706b2e3741e	97c5129a-35fe-4562-aa72-6aff4804529a	161114	3023	vic-bunurong-vct50-3023-Twin Reefs Deeper	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	9	1	VCT50	280	2	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-10.73	-7.93	383080.966942109	5717806.72965965	55	-38.6806237845391	145.655816396563	2	3.31612557879304	190.000000000219	9.99999999992474	0.161987180981227	0	158.44653756004	135.601082239358	0	25	5	False	15	1000	False	True	True	True	False	False	False
37a17744-9342-4434-85d1-84ecb30216f5	97c5129a-35fe-4562-aa72-6aff4804529a	161114	3023	vic-bunurong-vct50-3023-Twin Reefs Deeper	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	10	1	VCT50	280	2	50	2	Leg start	Cyan	Circle	H	0	1.8	-10.58	-8.78	383090.815019639	5717804.99317787	55	-38.6806407302328	145.6559292954	2	1.74532925199433	100	9.99999999994164	0.1619871809815	0	168.446537559982	145.320313098248	0	25	5	False	15	1000	False	True	True	True	False	False	False
